name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Budapest, MagyarorszГЎg",2020-05-18,24.6,8.8,17.5,24.6,8.8,17.5,9.2,63.2,0,0,0,,0,0,25.2,12.6,215.1,1022.4,37,8.7,326,28.2,9,,2020-05-18T05:02:54,2020-05-18T20:18:21,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-19,24.4,11,18.3,24.4,11,18.3,10.3,62.4,0.005,100,4.17,rain,0,0,,16.3,277.1,1018.7,76.4,9.9,179.2,15.4,6,,2020-05-19T05:01:46,2020-05-19T20:19:34,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-20,20.2,15.4,17.6,20.2,15.4,17.6,10.4,63.5,0.687,100,4.17,rain,0,0,,12.3,44.7,1015,88.7,10,119.8,10.3,5,,2020-05-20T05:00:41,2020-05-20T20:20:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-21,20,7.7,15.5,20,7.1,15.5,2.2,43.4,0,0,0,,0,0,32.4,17.8,354.6,1019.4,3.9,10,309.4,26.7,10,,2020-05-21T04:59:38,2020-05-21T20:21:55,1,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-22,21.3,4.7,14.5,21.3,3.4,14.4,-1.7,35.7,0,0,0,,0,0,,13.8,297.4,1023.4,20.9,10,364.1,31.5,10,,2020-05-22T04:58:37,2020-05-22T20:23:05,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-23,19.9,12,16.7,19.9,12,16.7,2.3,38.8,0.011,100,4.17,rain,0,0,,10.3,137,1023.1,90.1,10,179.8,15.6,6,,2020-05-23T04:57:38,2020-05-23T20:24:13,0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-24,19.5,12.1,15.8,19.5,12.1,15.8,7.8,61.4,2.117,100,12.5,rain,0,0,46.8,28.6,308.2,1022.8,65.9,10,319.5,27.6,10,,2020-05-24T04:56:42,2020-05-24T20:25:20,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-25,17.9,9.1,14.2,17.9,7.6,14.1,7.1,63.2,0.471,100,12.5,rain,0,0,36,21.5,303,1024.6,57.6,10,206.9,17.9,8,,2020-05-25T04:55:47,2020-05-25T20:26:25,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-26,18.5,9.7,14.4,18.5,8.4,14.3,7.2,64.3,0.661,100,12.5,rain,0,0,36,14.7,348.2,1026.1,72.6,10,222.3,19.3,10,,2020-05-26T04:54:55,2020-05-26T20:27:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-27,20.3,11.2,15.4,20.3,11.2,15.4,8.3,63.3,2.546,100,8.33,rain,0,0,28.8,16.8,343.2,1027.2,68.7,10,217.8,18.5,7,,2020-05-27T04:54:05,2020-05-27T20:28:32,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-28,19.8,12.2,15.7,19.8,12.2,15.7,8.8,65,0.154,100,8.33,rain,0,0,28.8,14.1,333.1,1022.4,59.3,10,163.2,13.9,6,,2020-05-28T04:53:17,2020-05-28T20:29:34,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-29,18.6,11.8,15,18.6,11.8,15,8.8,67.3,0.554,100,8.33,rain,0,0,,17,332.9,1020.1,78.1,10,182.5,15.7,6,,2020-05-29T04:52:32,2020-05-29T20:30:34,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-30,17.9,10.8,14,17.9,10.8,14,7.4,65.6,0.914,100,12.5,rain,0,0,28.8,14.7,328.8,1016.5,67,10,153.8,13.4,7,,2020-05-30T04:51:49,2020-05-30T20:31:33,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-05-31,14.3,10,12.3,14.3,9.4,12.3,7.8,74.1,0.821,100,4.17,rain,0,0,43.2,26.1,309.7,1013.5,72.8,10,132.7,11.5,6,,2020-05-31T04:51:08,2020-05-31T20:32:29,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-06-01,22.3,12,17,22.3,12,17,9.4,64.8,0.112,100,8.33,rain,0,0,28.8,15,352.4,1014.9,57.3,10,243.1,21,9,,2020-06-01T04:50:30,2020-06-01T20:33:25,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-02,19.7,10.7,16.3,19.7,10.7,16.3,6.5,54.1,0,0,0,,0,0,25.2,20.1,346.3,1012.4,35.7,10,282.2,24.4,10,,2020-06-02T04:49:55,2020-06-02T20:34:18,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-03,21.4,8,16.1,21.4,7.4,16.1,7.8,60.8,0,0,0,,0,0,25.2,21.7,319.5,1005.9,62.9,10,269.4,23.2,9,,2020-06-03T04:49:21,2020-06-03T20:35:10,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-04,25.3,10.2,18.5,25.3,10.2,18.5,10.8,64.2,0.513,100,4.17,rain,0,0,32.4,33.5,204.2,1001.8,84.4,10,263.6,22.6,9,,2020-06-04T04:48:51,2020-06-04T20:36:00,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,remote"
"Budapest, MagyarorszГЎg",2020-06-05,23,15.9,18.6,23,15.9,18.6,13.6,73.1,1.067,100,12.5,rain,0,0,28.8,21.4,175.9,1000.7,80.4,10,76,6.7,4,,2020-06-05T04:48:22,2020-06-05T20:36:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-06,26.2,15,20.2,26.2,15,20.2,14.5,72.7,0.952,100,8.33,rain,0,0,28.8,12.2,132.4,1007.6,73,8.8,305.7,26.4,10,,2020-06-06T04:47:57,2020-06-06T20:37:34,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-07,27.5,16.8,22,27.5,16.8,22,15.1,66.6,3.748,100,8.33,rain,0,0,52,14.7,121.3,1006.9,65.2,10,203.2,17.6,8,,2020-06-07T04:47:33,2020-06-07T20:38:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-08,23.5,15.1,18.7,23.5,15.1,18.7,14.4,77.1,17.746,100,4.17,rain,0,0,28.8,14.5,323.2,1009.2,72,10,173.4,15,8,,2020-06-08T04:47:13,2020-06-08T20:39:01,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-09,23.8,14.5,18.7,23.8,14.5,18.7,14.8,79.2,9.903,100,8.33,rain,0,0,,8.4,30.8,1010.1,75.4,10,144.4,12.4,6,,2020-06-09T04:46:55,2020-06-09T20:39:41,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-10,21.5,16.1,18.4,21.5,16.1,18.4,16,86.4,7.62,100,12.5,rain,0,0,,8.7,79.5,1009.1,71.8,9.2,139.9,12.1,6,,2020-06-10T04:46:39,2020-06-10T20:40:19,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-11,22.8,13.8,18.7,22.8,13.8,18.7,15.2,81.1,0.011,100,8.33,rain,0,0,,11.1,34.9,1009.5,49.3,10,145.5,12.5,4,,2020-06-11T04:46:26,2020-06-11T20:40:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-12,26.2,15,20.8,26.2,15,20.8,15.2,71.6,0,0,0,,0,0,,9.8,301.1,1008,79.4,10,185,16.1,6,,2020-06-12T04:46:16,2020-06-12T20:41:28,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-13,29,17.4,23.5,29.4,17.4,23.6,16.3,65.9,0.126,100,4.17,rain,0,0,,11.7,340.5,1008.1,46.8,10,218.6,18.8,8,,2020-06-13T04:46:08,2020-06-13T20:42:00,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-14,27.6,17.8,20.8,28.8,17.8,20.9,17.5,82.5,16.209,100,12.5,rain,0,0,34.4,17.5,342.6,1006.8,63.7,9.4,110.7,9.5,7,,2020-06-14T04:46:02,2020-06-14T20:42:29,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-15,23.4,16.6,19.7,23.4,16.6,19.7,17.1,85.7,3.492,100,12.5,rain,0,0,25.2,8.3,300.6,1009.7,87.5,8.7,128.6,11.2,4,,2020-06-15T04:46:00,2020-06-15T20:42:56,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-16,22.6,16.6,19,22.6,16.6,19,17.3,90.3,22.841,100,12.5,rain,0,0,25.2,15.5,353.5,1009.8,88.3,8.7,110.8,9.4,5,,2020-06-16T04:45:59,2020-06-16T20:43:20,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-06-17,24.7,17.4,19.9,24.7,17.4,19.9,17.7,87.7,14.496,100,12.5,rain,0,0,,12.6,332,1007.2,82.3,9.5,190,16.4,7,,2020-06-17T04:46:02,2020-06-17T20:43:42,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-18,21.4,17.1,19.1,21.4,17.1,19.1,16.7,86.9,14.641,100,16.67,rain,0,0,32.4,18.3,301.3,1008.1,84.4,9.4,103,8.9,5,,2020-06-18T04:46:07,2020-06-18T20:44:02,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-19,21.7,17,19.3,21.7,17,19.3,14.7,75.1,0,0,0,,0,0,31.3,19.4,283.3,1011.5,71.9,10,77.1,6.8,5,,2020-06-19T04:46:14,2020-06-19T20:44:19,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-06-20,19.1,16.1,17.4,19.1,16.1,17.4,13.8,79.4,0,0,0,,0,0,39.6,20.3,301.9,1012.4,58.9,10,131.4,11.6,5,,2020-06-20T04:46:24,2020-06-20T20:44:33,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-21,21.5,15.2,18.4,21.5,15.2,18.4,15.4,83.2,2.585,100,4.17,rain,0,0,32.5,18.1,305.3,1010.6,81.4,9.9,145.9,12.5,6,,2020-06-21T04:46:36,2020-06-21T20:44:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-22,24,17.7,20.2,24,17.7,20.2,15.6,75.2,0.096,100,8.33,rain,0,0,32.4,25.6,319.9,1012.2,61.5,10,115,9.7,5,,2020-06-22T04:46:51,2020-06-22T20:44:55,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-06-23,25.7,18.8,21.9,25.7,18.8,21.9,12.1,54.7,0.169,100,4.17,rain,0,0,48.2,20.6,320.5,1015.7,50.3,10,287.8,24.8,9,,2020-06-23T04:47:08,2020-06-23T20:45:02,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-24,25,17.1,20.8,25,17.1,20.8,10.7,53.5,0,0,0,,0,0,26.7,10.4,298.5,1019.5,20.5,10,295.1,25.5,9,,2020-06-24T04:47:28,2020-06-24T20:45:06,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-25,26.3,14.3,21.1,26.3,14.3,21.1,13.9,65.8,0,0,0,,0,0,,8.1,71.5,1021.2,32.5,10,178.1,15.3,6,,2020-06-25T04:47:50,2020-06-25T20:45:08,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-26,28.3,16.7,22.4,29,16.7,22.6,16.8,72.2,0.661,100,8.33,rain,0,0,28.8,18,137.5,1018,33.7,10,248.1,21.4,9,,2020-06-26T04:48:14,2020-06-26T20:45:08,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-06-27,31,18.6,24.8,31.3,18.6,25,17.6,67.4,0,0,0,,0,0,25.2,12.6,153.9,1014.9,30.6,10,272.6,23.4,9,,2020-06-27T04:48:41,2020-06-27T20:45:04,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-28,32.2,18.3,25.9,32.7,18.3,26.4,18.3,65.7,0,0,0,,0,0,,19.5,336.8,1013.7,24.4,9.7,313.2,27.1,10,,2020-06-28T04:49:09,2020-06-28T20:44:58,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-06-29,31,18.3,23.3,32,18.3,23.6,18,73.6,9.423,100,4.17,rain,0,0,43.2,25.6,301.5,1010.4,45.9,10,194.4,16.8,7,,2020-06-29T04:49:40,2020-06-29T20:44:50,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-06-30,27.6,16.8,22.2,27.5,16.8,22.2,14.6,64.3,0,0,0,,0,0,28.8,15.2,274.4,1013.3,13.5,10,277.8,23.9,8,,2020-06-30T04:50:14,2020-06-30T20:44:39,0.37,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-01,31,16.8,24.5,31.2,16.8,24.6,16.3,63.5,0,0,0,,0,0,25.2,11.5,161.5,1012.5,35.7,10,295.1,25.5,10,,2020-07-01T04:50:49,2020-07-01T20:44:25,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-02,30.4,20,24.9,31.4,20,25.4,18.5,68.4,5.273,100,12.5,rain,0,0,,10.6,25.1,1009.8,44.3,10,265.8,23.1,10,,2020-07-02T04:51:26,2020-07-02T20:44:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-03,26.1,19.1,22.6,26.1,19.1,22.6,17.1,72.2,0,0,0,,0,0,39.6,21.5,323.3,1011.8,51.9,9.8,211.9,18.3,7,,2020-07-03T04:52:06,2020-07-03T20:43:50,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-04,27.3,18.3,22.7,27.6,18.3,22.7,15.2,64.1,0,0,0,,0,0,,9.8,316.8,1015.9,69.6,10,249.7,21.4,9,,2020-07-04T04:52:47,2020-07-04T20:43:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-05,29.6,15.9,23.7,28.6,15.9,23.5,12.7,52.2,0,0,0,,0,0,28.8,14.3,330.1,1015.1,2.3,10,320.1,27.6,10,,2020-07-05T04:53:30,2020-07-05T20:43:04,0.5,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-06,31.1,16.8,24.9,30.3,16.8,24.8,15.4,58.9,0,0,0,,0,0,50.4,26.8,325.5,1010,18.1,10,264,22.9,10,,2020-07-06T04:54:16,2020-07-06T20:42:37,0.51,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-07,22.5,14.3,19,22.5,14.3,19,10.3,60,2.2,100,8.33,rain,0,0,54,28.4,317.1,1015.5,47.9,10,289.7,25,9,,2020-07-07T04:55:03,2020-07-07T20:42:08,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-08,25.4,10.5,19,25.4,10.5,19,9,55.5,0,0,0,,0,0,25.2,11.2,253,1017.8,16.7,10,234.3,20.3,7,,2020-07-08T04:55:52,2020-07-08T20:41:36,0.56,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-09,29.5,16.6,22.9,28.9,16.6,22.8,13.5,57.1,0,0,0,,0,0,25.2,12.5,237.8,1017.7,23,10,286.3,24.8,9,,2020-07-09T04:56:42,2020-07-09T20:41:02,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-10,32.5,16.3,25.4,31.8,16.3,25.1,14.3,53.8,0,0,0,,0,0,28.8,15.4,154.4,1015.4,13.9,10,319.3,27.5,10,,2020-07-10T04:57:34,2020-07-10T20:40:25,0.64,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-11,31.8,18.1,23.8,31.7,18.1,23.8,14.5,57.8,0.101,100,8.33,rain,0,0,50.4,26.2,331.4,1014.5,58.2,10,257.7,22.3,9,,2020-07-11T04:58:28,2020-07-11T20:39:46,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-12,20.6,13.5,16.8,20.6,13.5,16.8,12.2,76.1,5.608,100,8.33,rain,0,0,25.2,16.2,351.3,1021.7,68.6,10,137.4,11.9,4,,2020-07-12T04:59:24,2020-07-12T20:39:05,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-13,23.1,11.6,17.8,23.1,11.6,17.8,9.4,61,0.085,100,4.17,rain,0,0,,9.2,26,1022.1,10,10,192.5,16.7,6,,2020-07-13T05:00:21,2020-07-13T20:38:20,0.78,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-14,23.5,11.2,18.1,23.5,11.2,18.1,8.8,57.1,0.169,100,4.17,rain,0,0,,11.6,77.2,1018.2,41,10,269.6,23.2,10,,2020-07-14T05:01:19,2020-07-14T20:37:34,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-15,25.5,11.5,19.3,25.5,11.5,19.3,10,58.6,0,0,0,,0,0,,7.2,99.9,1014.3,76.6,10,257.1,22.3,9,,2020-07-15T05:02:19,2020-07-15T20:36:45,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-16,23.8,13.8,19.3,23.8,13.8,19.3,12.4,65.7,0.006,100,4.17,rain,0,0,32.4,14.3,299.4,1013.5,75.5,10,149.3,12.7,8,,2020-07-16T05:03:20,2020-07-16T20:35:54,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-07-17,19.5,15.1,16.9,19.5,15.1,16.9,13.8,82,0.942,100,8.33,rain,0,0,28.8,12.5,332.8,1014.8,82.8,9.8,55.3,5,2,,2020-07-17T05:04:22,2020-07-17T20:35:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-18,21,14.5,17.3,21,14.5,17.3,13.7,80.6,0.286,100,12.5,rain,0,0,,7.1,25.6,1015.1,80.9,10,102.7,8.7,4,,2020-07-18T05:05:26,2020-07-18T20:34:05,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-19,21.5,14.3,17.5,21.5,14.3,17.5,15.8,90,5.27,100,8.33,rain,0,0,,10.1,9.8,1015,69.2,9.6,106.8,9.2,6,,2020-07-19T05:06:31,2020-07-19T20:33:07,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-20,28.2,15,21.7,28.3,15,21.7,15.8,72.2,0.284,100,8.33,rain,0,0,25.2,11.6,255.8,1015.5,23.1,10,252.5,21.8,9,,2020-07-20T05:07:36,2020-07-20T20:32:07,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-21,30.5,15.9,23.7,30,15.9,23.6,16,66.5,0.1,100,8.33,rain,0,0,,9.2,21.6,1017.7,17.3,10,271.8,23.4,9,,2020-07-21T05:08:43,2020-07-21T20:31:05,0,Rain,Clear conditions throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-22,27.8,17,22.6,28.5,17,22.7,17.1,73,3.068,100,8.33,rain,0,0,,9.9,33.3,1018,47.5,10,232,20.2,8,,2020-07-22T05:09:51,2020-07-22T20:30:00,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-23,27.3,17.9,22.3,27.3,17.9,22.3,15.4,66.9,0.677,100,4.17,rain,0,0,32.4,9,82.3,1014.7,53.8,10,223.7,19.5,9,,2020-07-23T05:11:00,2020-07-23T20:28:54,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-07-24,27.8,15.7,21,28,15.7,21,16.1,75.8,0.543,100,12.5,rain,0,0,36,13.6,75.3,1012.3,70.1,10,140,12.1,7,,2020-07-24T05:12:10,2020-07-24T20:27:45,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-25,23.2,17.1,19.6,23.2,17.1,19.6,16.8,84.2,5.606,100,12.5,rain,0,0,25.2,14.6,357.4,1011.6,84.9,9.5,60.8,5.1,3,,2020-07-25T05:13:21,2020-07-25T20:26:35,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-07-26,27.1,16.6,21.9,27.7,16.6,22,16.6,73.9,0.169,100,4.17,rain,0,0,32.4,12,0.7,1013.5,48.8,10,264.9,23.1,10,,2020-07-26T05:14:32,2020-07-26T20:25:22,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
