name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Budapest, MagyarorszГЎg",2021-03-08,8.9,-5.7,3.5,6.2,-5.7,1.7,-5.5,53.3,0,0,0,,0,0,36,20.6,310.5,1018.6,25,9.9,132.2,11.4,5,,2021-03-08T06:10:35,2021-03-08T17:39:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-09,7,-3.2,2.8,5.9,-3.2,1.7,-7.6,48.7,0,0,0,,0,0,,15.7,148.6,1021.5,48.6,10,128.2,11,5,,2021-03-09T06:08:37,2021-03-09T17:40:43,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-10,7.8,-1.5,3.1,5.5,-3.8,1.6,-8.6,43.2,0,0,0,,0,0,,12.8,324.9,1020,19.2,10,123,10.7,5,,2021-03-10T06:06:38,2021-03-10T17:42:11,0.96,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,11880099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-11,9,-5.2,3.8,7.1,-5.2,2.1,-7.2,46.2,0,0,0,,0,0,39.6,18.8,175.5,1019,61.1,10,93.8,8.1,4,,2021-03-11T06:04:39,2021-03-11T17:43:39,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-12,13.2,4,9.5,13.2,1.3,9,-0.2,52.9,1.849,100,4.17,rain,0,0,43.2,29.8,285,1012.6,81.3,10,136.6,11.8,6,,2021-03-12T06:02:40,2021-03-12T17:45:06,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-13,14.5,2.8,10,14.5,2.8,9.3,2.2,60.4,0,0,0,,0,0,36,25.8,206.6,1012.5,65.3,9.4,158.2,13.6,6,,2021-03-13T06:00:41,2021-03-13T17:46:33,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-14,10.6,7,8.9,10.6,4.7,7.5,2,62.5,0.235,100,4.17,rain,0,0,28.8,18.5,277.3,1007.3,91.7,10,41.2,3.6,2,,2021-03-14T05:58:41,2021-03-14T17:48:00,0.01,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-15,11.1,4,7.3,11.1,1,5,-2.3,51.9,0.081,100,4.17,rain,0,0,39.6,25.6,318.1,1006.7,88.2,10,97.7,8.5,4,,2021-03-15T05:56:40,2021-03-15T17:49:27,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-16,10.6,1,6.1,10.6,-2.4,2.8,-1.8,58.1,0,0,0,,0,0,46.8,30.4,314.5,1009.8,44.4,10,147.1,12.5,6,,2021-03-16T05:54:40,2021-03-16T17:50:54,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-17,9.1,1.8,5.5,7.2,-2.9,2.1,-1.7,61.3,0.095,100,4.17,rain,0,0,40.7,30.8,314.5,1013.4,56.6,10,100.1,8.6,5,,2021-03-17T05:52:39,2021-03-17T17:52:20,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-18,6.6,0.6,4.5,6,-2.1,2.5,-3.8,56,0,0,0,,0,0,25.2,15.9,318.6,1016.6,97.4,9.8,51.1,4.4,2,,2021-03-18T05:50:38,2021-03-18T17:53:46,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-19,7,-2,3.3,5.6,-2,2.1,-2.3,67.8,0.33,100,8.33,rain,0,0,36,11.8,237.4,1017,70.9,9.3,85.1,7.2,3,,2021-03-19T05:48:37,2021-03-19T17:55:13,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-20,5.6,-3.8,1.6,4.3,-5.5,-0.6,-4.6,65.5,0,0,0,,0,0,28.8,22.8,323.9,1022.1,52.6,9.6,88.5,7.6,5,,2021-03-20T05:46:36,2021-03-20T17:56:38,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-21,5.7,-3.5,1.4,3.3,-6.6,-2,-8.8,49.5,0,0,0,,0,0,32.4,20.4,298.6,1018.4,28.3,10,158.9,13.6,6,,2021-03-21T05:44:35,2021-03-21T17:58:04,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-22,6.2,0.1,3.9,4.1,-3,1.3,-4.2,57.7,0,0,0,,0,0,36,18.5,343.9,1013.3,64.5,10,63.1,5.5,3,,2021-03-22T05:42:34,2021-03-22T17:59:30,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-23,9.6,-3.6,4.8,7,-6.9,2,-4.4,52.4,0,0,0,,0,0,39.6,22.4,309.5,1020.6,9.6,10,93.2,8,4,,2021-03-23T05:40:32,2021-03-23T18:00:55,0.34,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-24,8.1,2.2,6.4,8,0.3,4.5,0.2,64.8,0,0,0,,0,0,32.4,23.6,315.5,1022,68.9,10,72.1,6.1,4,,2021-03-24T05:38:31,2021-03-24T18:02:21,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-25,12.1,-0.9,7.1,12.1,-0.9,6.9,-1.6,56.4,0,0,0,,0,0,,9.6,283,1022.8,17.3,9.5,140.8,12.2,7,,2021-03-25T05:36:30,2021-03-25T18:03:46,0.43,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-26,16.5,-1.6,9.5,16.5,-1.6,9.4,-0.3,53.3,0,0,0,,0,0,,11.6,161.7,1023.9,25.3,9.5,172.1,14.9,6,,2021-03-26T05:34:29,2021-03-26T18:05:11,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-27,18.7,2.7,12.3,18.7,1.2,12.2,1.3,48.5,0,0,0,,0,0,43.2,29.7,247.2,1022.8,60.1,10,173,14.9,6,,2021-03-27T05:32:28,2021-03-27T18:06:36,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-28,13.2,4,10,13.2,4,9.4,-2.8,41.7,0,0,0,,0,0,46.8,22.5,313,1031.2,82.4,10,167.6,13.9,6,,2021-03-28T06:30:27,2021-03-28T19:08:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-29,18,0.2,11.5,18,0.2,11.4,0.4,48.8,0,0,0,,0,0,28.8,14.8,323.6,1032.7,94.2,10,157.6,13.7,7,,2021-03-29T06:28:26,2021-03-29T19:09:26,0.51,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-30,17.5,10.3,14.4,17.5,10.3,14.4,6.1,57.5,0.059,100,4.17,rain,0,0,,8.1,65.7,1030.8,49,10,118.4,10.2,5,,2021-03-30T06:26:25,2021-03-30T19:10:51,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-03-31,22.1,8.1,15.7,22.1,8.1,15.7,6.4,55.3,0,0,0,,0,0,,11.9,187.3,1026.4,11.2,10,199.5,17.3,7,,2021-03-31T06:24:25,2021-03-31T19:12:16,0.55,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-01,24.2,6,17.9,24.2,6,17.9,6.9,51.5,0,0,0,,0,0,36,16.3,243.7,1016.5,61.6,9.7,196.8,17.2,8,,2021-04-01T06:22:24,2021-04-01T19:13:41,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-02,18.5,6.7,15.3,18.5,6.7,15.3,3.1,44.5,0.004,100,4.17,rain,0,0,43.2,28.9,305.6,1012.2,41.7,10,174.3,15,7,,2021-04-02T06:20:25,2021-04-02T19:15:05,0.65,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-03,11.6,5.5,8.9,11.6,2.6,7.6,-0.7,51.7,0,0,0,,0,0,43.2,30.2,313.2,1014.1,59.6,10,179.1,15.4,7,,2021-04-03T06:18:25,2021-04-03T19:16:30,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-04,10.2,1.8,6.7,10.2,-0.6,5,-4.5,46.8,0,0,0,,0,0,25.2,18.3,317.4,1019.1,26.4,10,126,11.1,6,,2021-04-04T06:16:26,2021-04-04T19:17:55,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-05,14.2,-3.2,8.5,14.2,-3.2,8.4,-4.7,41.1,0,0,0,,0,0,43.2,24.9,216.5,1011,28.3,10,206.6,17.8,7,,2021-04-05T06:14:27,2021-04-05T19:19:19,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-06,9.9,1.6,4.8,9.9,-3.5,1.3,-5,51.1,0.416,100,4.17,rain,0,0,54,30.8,311.1,1006.6,89.3,10,107.7,9.2,4,,2021-04-06T06:12:28,2021-04-06T19:20:44,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-07,6.7,-2.4,3.1,3.8,-6.1,-0.5,-4.9,57.7,0,0,0,,0,0,43.2,29.3,301.4,1011.8,37.9,10,142.5,12.4,5,,2021-04-07T06:10:30,2021-04-07T19:22:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-08,6.2,-1.8,3.1,3.1,-4.8,0.2,-1.9,70.2,0.393,100,12.5,"rain,snow",0,0,46.8,23.7,295,1022.6,43.7,9.9,108.3,9.4,5,,2021-04-08T06:08:33,2021-04-08T19:23:33,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-09,14.6,-5,7.1,14.6,-5,6.5,-3,53.7,0,0,0,,0,0,39.6,21.2,189,1026.3,26.2,9.3,209.8,18.2,7,,2021-04-09T06:06:36,2021-04-09T19:24:58,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-10,17.6,3.8,11.9,17.6,1.9,11.6,-0.2,44.2,0,0,0,,0,0,28.8,14.6,168.5,1020.5,37.9,10,220,18.9,8,,2021-04-10T06:04:39,2021-04-10T19:26:22,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-11,16.2,5.2,12.3,16.2,3.5,12.2,2.4,51.7,0,0,0,,0,0,39.6,19.8,171.8,1020.2,59.8,10,83,7.2,3,,2021-04-11T06:02:43,2021-04-11T19:27:47,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-12,21,6.7,13.6,21,2.4,13.2,4.9,58.2,1.544,100,4.17,rain,0,0,46.8,35.2,233.9,1017.9,57.6,10,180,15.6,8,,2021-04-12T06:00:48,2021-04-12T19:29:11,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-13,5.5,3.8,4.5,2.3,-0.4,0.8,2.5,86.6,17.535,100,16.67,rain,0,0,36,26.2,307.9,1018.5,83.3,8.3,21.5,1.9,1,,2021-04-13T05:58:53,2021-04-13T19:30:36,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-14,9,1.7,5,6.4,-1.5,2.3,0.2,73.2,6.202,100,8.33,rain,0,0,36,20.4,313,1019.1,81.2,10.8,63.4,5.4,3,,2021-04-14T05:56:59,2021-04-14T19:32:00,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,11880099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-15,7.2,3.4,5.1,4,-1.1,1.3,0,69.7,0.004,100,8.33,rain,0,0,36,26,302.2,1020.7,81.6,10,92.1,7.9,3,,2021-04-15T05:55:05,2021-04-15T19:33:25,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-16,8.1,2,5.2,6,-2.4,1.9,0.1,70.1,0,0,0,,0,0,32.4,26.9,297.5,1020.4,59.3,10,147.1,12.6,7,,2021-04-16T05:53:13,2021-04-16T19:34:49,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-17,11.5,0.3,7.7,11.5,0.3,6.8,1.6,66.1,0,0,0,,0,0,,18.8,333.7,1019,62.3,9.2,114.1,9.9,6,,2021-04-17T05:51:21,2021-04-17T19:36:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-04-18,11.1,4.4,8.4,11.1,2.9,8.1,4,74.9,1.005,100,4.17,rain,0,0,,11.3,24.6,1017.5,87.1,9.1,82,7.2,3,,2021-04-18T05:49:30,2021-04-18T19:37:38,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-19,10.6,6.8,8.7,10.6,6.8,8.4,5.9,83,1.424,100,12.5,rain,0,0,,9.9,56.6,1016,91.6,8.3,59.7,5,3,,2021-04-19T05:47:39,2021-04-19T19:39:02,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-04-20,15.4,5.3,10.3,15.4,4.2,10.1,6.4,78.1,2.133,100,8.33,rain,0,0,,10.6,280.3,1013.8,43.2,7.6,131.7,11.1,5,,2021-04-20T05:45:50,2021-04-20T19:40:26,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-21,17.6,3.7,11.7,17.6,3.7,11.7,4.9,67.6,0.001,100,4.17,rain,0,0,32.4,16.2,242.5,1015.4,40.8,5.8,192.2,16.6,8,,2021-04-21T05:44:02,2021-04-21T19:41:50,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-22,18,7,12.8,18,6.2,12.8,4.4,58.3,0.29,100,4.17,rain,0,0,39.6,32,285.5,1016.7,41.7,9.8,181.1,15.7,7,,2021-04-22T05:42:14,2021-04-22T19:43:15,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-23,13.3,4.9,10.1,13.3,2.1,9.2,-1.7,44.7,0,0,0,,0,0,39.6,22.6,313.9,1023.2,14.9,10,222,19,8,,2021-04-23T05:40:27,2021-04-23T19:44:39,0.41,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-24,16.1,2.3,10.3,16.1,0.1,9.6,-2.3,44.3,0,0,0,,0,0,43.2,15.9,321.4,1024.1,18.1,10,254.8,22.1,8,,2021-04-24T05:38:42,2021-04-24T19:46:02,0.45,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,11880099999,E3429,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-04-25,18.1,2.4,11.7,18.1,2.4,11.7,0.1,47.1,0,0,0,,0,0,39.6,23.3,296.7,1018.8,60.4,10,188.6,16.3,8,,2021-04-25T05:36:57,2021-04-25T19:47:26,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-26,13,1.6,9.2,13,-0.5,8.6,-4.5,38.6,0,0,0,,0,0,,13.4,301.6,1019.5,63.6,10,172.6,14.8,7,,2021-04-26T05:35:14,2021-04-26T19:48:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-27,14.6,3.3,10.1,14.6,1.7,9.8,-1.2,47.3,0,0,0,,0,0,25.2,13.3,92.3,1014.3,45.9,10,205.2,17.6,8,,2021-04-27T05:33:31,2021-04-27T19:50:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-28,16.5,5.5,12,16.5,4.5,11.9,0,45.5,0,0,0,,0,0,28.8,11.9,133.5,1012.4,67.7,10,205.2,17.6,7,,2021-04-28T05:31:50,2021-04-28T19:51:37,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-04-29,20.1,11.6,15.1,20.1,11.6,15.1,10.8,76.3,0.618,100,4.17,rain,0,0,25.2,15.9,173.2,1009.6,89.2,8.3,92.3,8,5,,2021-04-29T05:30:10,2021-04-29T19:53:00,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-04-30,22.1,10.8,17.2,22.1,10.8,17.2,9.5,62.9,0.006,100,8.33,rain,0,0,,16.1,265.1,1010.6,69.7,10,209.5,18.1,9,,2021-04-30T05:28:32,2021-04-30T19:54:23,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-01,25.1,12.1,19.3,25.1,12.1,19.3,10.8,59.7,0,0,0,,0,0,,11.6,185,1009.5,67.9,10,206.1,17.9,8,,2021-05-01T05:26:54,2021-05-01T19:55:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-02,20.5,10.6,15.6,20.5,10.6,15.6,8.8,64.5,0.136,100,8.33,rain,0,0,61.2,35.1,292.3,1007.6,58.9,10,131.8,11.4,7,,2021-05-02T05:25:18,2021-05-02T19:57:08,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-03,14.8,6.2,11.5,14.8,6.2,11.2,0.8,50.2,0,0,0,,0,0,43.2,28.9,308.1,1019.6,41.4,10,155.6,13.2,7,,2021-05-03T05:23:43,2021-05-03T19:58:30,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-04,20.2,1.4,13.8,20.2,1.4,13.6,1.7,46.8,0,0,0,,0,0,39.6,24.7,199.2,1016.2,17.7,10,221.7,18.9,7,,2021-05-04T05:22:10,2021-05-04T19:59:52,0.79,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-05,21.7,7.6,14.4,21.7,4.6,13.8,5.1,55.6,0.581,100,4.17,rain,0,0,57.6,36.8,243,1006.8,55.2,10,189.1,16,6,,2021-05-05T05:20:38,2021-05-05T20:01:13,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-06,15,8.4,11.9,15,5.9,11.4,1.3,48.8,0.001,100,4.17,rain,0,0,32.4,18.2,260.3,1014.3,63.5,10,131.9,11.3,5,,2021-05-06T05:19:07,2021-05-06T20:02:35,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-07,14.3,7.9,11.8,14.3,7.9,11.8,6.7,71.9,0.913,100,12.5,rain,0,0,36,20.6,236.7,1010.9,79.4,10,39.7,3.6,2,,2021-05-07T05:17:38,2021-05-07T20:03:55,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-08,16,5.2,10.7,16,2.3,9.6,0.2,51.2,0,0,0,,0,0,39.6,21,302.4,1021.5,26.5,10,215,18.5,7,,2021-05-08T05:16:11,2021-05-08T20:05:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-09,21.6,3.4,14.5,21.6,3.4,14.5,0.9,43.8,0,0,0,,0,0,28.8,16.8,170.5,1022.2,8,10,231.5,20,7,,2021-05-09T05:14:45,2021-05-09T20:06:35,0.98,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-10,26.6,8.8,18.7,26.6,8.2,18.7,5,43.1,0,0,0,,0,0,28.8,17.4,153.3,1017.6,10.2,10,231.3,19.9,7,,2021-05-10T05:13:21,2021-05-10T20:07:54,1,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-11,28.6,13,21.8,27.4,13,21.5,8.2,44.4,0,0,0,,0,0,32.4,17.3,141.7,1012.9,9.9,10,244.5,21,8,,2021-05-11T05:11:58,2021-05-11T20:09:13,1,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-12,25,14,18.4,25,14,18.4,10.8,63.3,0.309,100,8.33,rain,0,0,25.2,26,289.2,1006.3,62.6,10,164.4,14.3,7,,2021-05-12T05:10:37,2021-05-12T20:10:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,E3429,LHBP,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-05-13,16.1,12.6,14.4,16.1,12.6,14.4,11.1,80.8,3.907,100,12.5,rain,0,0,,15.9,267.7,1003.6,95.3,8.9,81.5,7,3,,2021-05-13T05:09:18,2021-05-13T20:11:49,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
